RUC_ID,Tipo_empresa,Grupo_Empresarial,Sector,N_locales,N_trabajadores,Crecimiento_Anual,Tamaño_Fact,Cliente
20555257652,PRIVADA,1,Consumer,1,4,60.33%, 2 ,NO
20507553711,PRIVADA,1,Retail,1,41,-6.50%, 2 ,NO
20524821860,PRIVADA,1,Retail,1,93,-6.50%, 2 ,NO
20525512267,PRIVADA,1,Consumer,1,263,28.21%, 2 ,NO
20600131363,PRIVADA,1,Transportation & Logistics,1,28,16.65%, 2 ,SI
20600756011,PRIVADA,1,Retail,1,52,4.28%, 2 ,NO
20268214527,PRIVADA,1,Engineering & Construction,1,140,4.12%, 2 ,NO
20517444465,PRIVADA,1,Chemicals,1,8,86.28%, 2 ,NO
20502828992,PRIVADA,1,Consumer,1,160,69.82%, 2 ,NO
20601096294,PRIVADA,1,Retail,1,69,51.50%, 2 ,NO
20502510470,PRIVADA,1,Transportation & Logistics,1,90,15.04%, 2 ,NO
20600965345,PRIVADA,1,Consumer,1,11,30.54%, 2 ,NO
20458378747,PRIVADA,1,Energy,1,57,24.97%, 2 ,NO
20100773628,PRIVADA,1,Retail,1,22,-4.84%, 2 ,NO
20303115405,PRIVADA,1,Retail,1,13,15.04%, 2 ,NO
20480099720,PRIVADA,1,Transportation & Logistics,1,76,15.04%, 2 ,NO
20547132158,PRIVADA,1,Telecommunications,1,835,-0.61%, 2 ,NO
20523194713,PRIVADA,1,Engineering & Construction,1,196,30.99%, 2 ,NO
20513958839,PRIVADA,1,Engineering & Construction,1,69,41.70%, 2 ,NO
20553346178,PRIVADA,1,Asset & Wealth Management,1,0,193.46%, 2 ,NO
20486056569,PRIVADA,1,Retail,1,152,4.28%, 2 ,NO
20523173716,PRIVADA,1,Asset & Wealth Management,2,22,4.28%, 2 ,SI
20371463586,PRIVADA,1,Business Services,1,174,4.28%, 2 ,NO
20429040583,PRIVADA,1,Manufacturing,1,195,30.54%, 2 ,NO
20307235545,PRIVADA,1,Media & Entertainment,1,83,4.28%, 2 ,NO
20452302951,PRIVADA,1,Consumer,1,934,7.15%, 2 ,NO
20480880154,PRIVADA,1,Retail,1,107,15.04%, 2 ,NO
20519161151,PRIVADA,1,Engineering & Construction,1,13,24.97%, 2 ,NO
20538277721,PRIVADA,1,Retail,1,121,15.04%, 2 ,NO
20511451354,PRIVADA,1,Consumer,1,273,15.04%, 2 ,NO
20460879681,PRIVADA,1,Retail,1,157,4.28%, 2 ,NO
20511313717,PRIVADA,1,Manufacturing,1,162,30.99%, 2 ,NO
20108629909,PRIVADA,1,Retail,1,75,24.71%, 2 ,NO
20525728600,PRIVADA,1,Manufacturing,1,48,48.93%, 2 ,NO
20512217452,PRIVADA,1,Consumer,1,1227,29.45%, 2 ,NO
20543886671,PRIVADA,1,Retail,1,21,41.70%, 2 ,NO
20211377748,PRIVADA,1,Automotive,2,82,4.28%, 2 ,NO
20550716675,PRIVADA,1,Energy,1,266,24.97%, 2 ,NO
20508540605,PRIVADA,1,Engineering & Construction,1,172,136.31%, 2 ,NO
20100364451,PRIVADA,1,Consumer,1,608,4.28%, 2 ,NO
20552822006,PRIVADA,1,Transportation & Logistics,1,14,48.93%, 2 ,NO
20517439623,PRIVADA,1,Retail,1,102,15.04%, 2 ,NO
20516726319,PRIVADA,1,Asset & Wealth Management,1,36,189.75%, 2 ,NO
20519865476,PRIVADA,1,Technology,1,21,117.13%, 2 ,NO
20600373863,PRIVADA,1,Engineering & Construction,1,138,28.50%, 2 ,NO
20508704217,PRIVADA,1,Retail,2,36,24.71%, 2 ,NO
20521872145,PRIVADA,1,"Forest, Paper & Packaging",2,225,30.99%, 2 ,NO
20478223863,PRIVADA,1,Retail,1,11,30.99%, 2 ,NO
20453668984,PRIVADA,1,Business Services,1,129,87.50%, 2 ,NO
20559104567,PRIVADA,1,0,1,401,21.18%, 1 ,NO
20498189637,PRIVADA,1,Transportation & Logistics,1,784,4.28%, 2 ,NO
20483919159,PRIVADA,1,Transportation & Logistics,2,6,60.33%, 2 ,NO
20601405670,PRIVADA,1,Transportation & Logistics,1,18,15.04%, 2 ,NO
20507508503,PRIVADA,1,Engineering & Construction,1,13,166.29%, 2 ,NO
20154542532,PRIVADA,1,Retail,1,167,16.29%, 2 ,NO
20601013011,PRIVADA,1,Telecommunications,1,29,47.47%, 2 ,NO
20600416155,PRIVADA,1,Retail,1,73,4.28%, 2 ,NO
20492836282,PRIVADA,1,Retail,2,79,24.71%, 2 ,NO
20514002089,PRIVADA,1,Retail,1,84,15.04%, 2 ,NO
20101334679,PRIVADA,1,Business Services,2,573,47.47%, 2 ,NO
20101308678,PRIVADA,1,"Forest, Paper & Packaging",4,540,15.04%, 2 ,NO
20545198429,PRIVADA,1,Business Services,1,15,29.45%, 2 ,NO
20600075595,PRIVADA,1,Retail,1,21,16.29%, 2 ,NO
20602128823,PRIVADA,1,Transportation & Logistics,1,0,60.37%, 2 ,NO
20494691524,PRIVADA,1,Engineering & Construction,1,41,30.54%, 2 ,NO
20501620107,PRIVADA,1,Metals and Mining,1,196,16.29%, 2 ,NO
20544229118,PRIVADA,1,Power & Utilities,1,4,-6.50%, 2 ,SI
20433819544,PRIVADA,1,Metals and Mining,1,46,41.70%, 2 ,SI
20100136580,PRIVADA,1,Asset & Wealth Management,1,0,-6.50%, 2 ,NO
20166125961,PRIVADA,1,Metals and Mining,1,0,4.28%, 2 ,NO
20381600441,PRIVADA,1,Business Services,1,335,15.04%, 2 ,SI
20100117526,PRIVADA,1,Manufacturing,1,399,-6.50%, 2 ,NO
20293623431,PRIVADA,1,Chemicals,1,65,-4.84%, 2 ,NO
20100108705,PRIVADA,1,Retail,1,509,-6.50%, 2 ,NO
20507165461,PRIVADA,1,Retail,1,19,24.97%, 2 ,SI
20100073308,PRIVADA,1,Retail,1,168,-4.84%, 2 ,NO
20536435582,PRIVADA,1,Business Services,1,254,4.28%, 2 ,NO
20546009417,PRIVADA,1,Asset & Wealth Management,1,2,64.86%, 2 ,NO
20101520898,PRIVADA,1,Transportation & Logistics,4,195,4.12%, 2 ,NO
20462793791,PRIVADA,1,Retail,1,49,24.71%, 2 ,SI
20100136237,PRIVADA,1,Metals and Mining,1,94,4.28%, 2 ,NO
20514448338,PRIVADA,1,Telecommunications,1,28,4.28%, 2 ,NO
20376641466,PRIVADA,1,Consumer,1,1605,-4.84%, 2 ,SI
20100058503,PRIVADA,1,Consumer,1,117,-6.50%, 2 ,NO
20100010721,PRIVADA,1,Transportation & Logistics,2,156,24.71%, 2 ,NO
20463958590,PRIVADA,1,Transportation & Logistics,1,416,16.65%, 2 ,NO
20517324486,PRIVADA,1,Automotive,1,0,4.28%, 2 ,NO
20549706500,PRIVADA,1,Hospitality & Leisure,1,406,15.04%, 2 ,SI
20601099471,PRIVADA,1,Telecommunications,1,14,33.97%, 2 ,NO
20548347301,PRIVADA,1,Telecommunications,1,67,4.28%, 2 ,SI
20600483596,PRIVADA,1,Consumer,1,51,4.28%, 2 ,NO
20100126606,PRIVADA,1,Transportation & Logistics,1,127,4.28%, 2 ,NO
20432552072,PRIVADA,1,Transportation & Logistics,1,287,6.76%, 2 ,NO
20514419826,PRIVADA,1,Media & Entertainment,1,3,112.10%, 2 ,NO
20508873914,PRIVADA,1,Manufacturing,1,255,-2.38%, 2 ,NO
20417773542,PRIVADA,1,Power & Utilities,1,31,230.10%, 2 ,NO
20120877055,PRIVADA,1,Engineering & Construction,5,431,-3.81%, 2 ,NO
20101461786,PRIVADA,1,Retail,1,94,6.96%, 2 ,NO
20100093082,PRIVADA,1,Retail,1,38,94.12%, 2 ,NO
20547713045,PRIVADA,1,Transportation & Logistics,1,649,15.19%, 2 ,NO
20202961518,PRIVADA,1,Hospitality & Leisure,1,112,25.33%, 2 ,NO
20102305273,PRIVADA,1,Chemicals,1,44,31.61%, 2 ,NO
20465557754,PRIVADA,1,Retail,1,96,20.18%, 2 ,SI
20160272784,PRIVADA,1,Consumer,1,592,32.18%, 2 ,NO
20101869947,PRIVADA,1,Hospitality & Leisure,1,853,6.76%, 2 ,NO
20175508610,PRIVADA,1,Health Services,1,95,6.76%, 2 ,NO
20527026238,CONSORCIO,1,Engineering & Construction,1,492,48.28%, 2 ,NO
20489332621,PRIVADA,1,Business Services,1,439,38.11%, 2 ,NO
20100044626,PRIVADA,1,Transportation & Logistics,4,255,6.76%, 2 ,NO
20526893507,PRIVADA,1,Retail,1,123,6.76%, 2 ,NO
20481921491,PRIVADA,1,Retail,1,103,15.19%, 2 ,NO
20525011993,PRIVADA,1,Business Services,1,1820,39.68%, 2 ,NO
20107648829,PRIVADA,1,Transportation & Logistics,1,359,6.76%, 2 ,NO
20101792545,PRIVADA,1,Energy,1,78,6.76%, 2 ,NO
20100456495,PRIVADA,1,Retail,1,87,-3.81%, 2 ,NO
20511193045,PRIVADA,1,Energy,2,126,6.76%, 2 ,NO
20510885229,PRIVADA,1,Hospitality & Leisure,1,798,-3.81%, 2 ,NO
20299704913,PRIVADA,1,Business Services,1,62,15.19%, 2 ,NO
20457209003,PRIVADA,1,Retail,1,16,15.19%, 2 ,NO
20545699126,PRIVADA,1,Hospitality & Leisure,1,431,20.18%, 2 ,NO
20510389833,PRIVADA,1,Retail,1,13,16.01%, 2 ,NO
20100005566,PRIVADA,1,Chemicals,2,97,-3.81%, 2 ,NO
20100085578,PRIVADA,1,Automotive,17,193,-10.13%, 2 ,NO
20504524176,PRIVADA,1,Consumer,2,216,8.59%, 2 ,NO
20524279160,PRIVADA,1,Energy,1,28,6.96%, 2 ,NO
20173074108,PRIVADA,1,Engineering & Construction,1,154,33.96%, 2 ,NO
20543312232,PRIVADA,1,Technology,1,32,31.61%, 2 ,NO
20298674611,PRIVADA,1,Hospitality & Leisure,1,570,38.02%, 2 ,NO
20100811571,PRIVADA,1,Engineering & Construction,1,35,38.11%, 2 ,NO
20395492129,PRIVADA,1,Education - National,1,1006,6.96%, 2 ,NO
20340155115,PRIVADA,1,Retail,1,380,6.96%, 2 ,NO
20289907743,PRIVADA,1,Retail,1,195,15.19%, 2 ,NO
20261239923,PRIVADA,1,Retail,1,106,-2.38%, 2 ,NO
20101759173,PRIVADA,1,Engineering & Construction,1,546,16.88%, 2 ,NO
20160479290,PRIVADA,1,Retail,1,25,15.19%, 2 ,SI
20100131359,PRIVADA,1,Retail,1,156,6.76%, 2 ,NO
20100990998,PRIVADA,1,Automotive,3,207,-12.93%, 2 ,NO
20514062731,PRIVADA,1,Retail,1,132,-3.81%, 2 ,NO
20191100876,PRIVADA,1,Metals and Mining,2,16,39.68%, 2 ,NO
20490406361,PRIVADA,1,Retail,1,56,16.88%, 2 ,NO
20393623846,PRIVADA,1,Retail,1,35,49.55%, 2 ,NO
20171724687,PRIVADA,1,Engineering & Construction,1,17,145.09%, 2 ,NO
20550511941,PRIVADA,1,Business Services,1,18,107.48%, 2 ,NO
20510625235,PRIVADA,1,Transportation & Logistics,1,131,16.88%, 2 ,NO
20545254434,PRIVADA,1,Engineering & Construction,1,7,80.48%, 2 ,NO
20100366151,PRIVADA,1,Media & Entertainment,2,232,6.96%, 2 ,NO
20371332210,PRIVADA,1,Transportation & Logistics,1,298,30.97%, 2 ,NO
20100779740,PRIVADA,1,Retail,1,71,6.96%, 2 ,NO
20511038317,PRIVADA,1,Retail,1,14,-3.81%, 2 ,NO
20518243773,PRIVADA,1,Retail,1,10,-3.81%, 2 ,NO
20279143222,PRIVADA,1,Consumer,2,1909,-2.38%, 2 ,NO
20293658146,PRIVADA,1,Transportation & Logistics,1,121,22.46%, 2 ,NO
20380449405,PRIVADA,1,Engineering & Construction,1,19,97.90%, 2 ,NO
20535645346,PRIVADA,1,Consumer,1,47,21.92%, 2 ,NO
20521834642,PRIVADA,1,Business Services,1,118,21.92%, 2 ,NO
20386825042,PRIVADA,1,Retail,1,15,-3.81%, 2 ,SI
20394007740,PRIVADA,1,Retail,1,15,-12.93%, 2 ,NO
20545697697,PRIVADA,1,Business Services,1,757,-3.81%, 2 ,NO
20118237774,PRIVADA,1,Retail,2,61,15.19%, 2 ,NO
20547923953,PRIVADA,1,0,1,17,61.66%, 1 ,NO
20554893784,PRIVADA,1,0,1,46,22.17%, 1 ,NO
20546793517,PRIVADA,1,0,1,114,123.36%, 1 ,NO
20601213860,PRIVADA,1,0,1,14,5.50%, 1 ,NO
20600395531,PRIVADA,1,0,1,16,4.68%, 1 ,NO
20555962984,PRIVADA,1,0,1,5,101.08%, 1 ,NO
20554218467,PRIVADA,1,0,1,4,69.43%, 1 ,NO
20536911708,PRIVADA,1,0,1,65,54.39%, 1 ,NO
20100497418,PRIVADA,1,0,1,58,22.17%, 1 ,NO
20557771361,PRIVADA,1,0,1,18,11.91%, 1 ,NO
20559787435,PRIVADA,1,0,1,6,97.05%, 1 ,NO
20381450377,PRIVADA,1,0,1,67,10.20%, 1 ,NO
20440402128,PRIVADA,1,0,1,115,13.95%, 1 ,NO
20601317461,PRIVADA,1,0,1,0,37.91%, 1 ,NO
20550520002,PRIVADA,1,0,1,147,59.46%, 1 ,NO
20542215501,PRIVADA,1,0,1,3,61.66%, 1 ,NO
20335082801,PRIVADA,1,0,1,28,18.69%, 1 ,SI
20455959943,PRIVADA,1,0,1,61,121.12%, 1 ,NO
20486802911,PRIVADA,1,0,1,396,-3.95%, 1 ,NO
20483762829,PRIVADA,1,0,1,14,35.51%, 1 ,NO
20601050405,PRIVADA,1,0,1,4,61.66%, 1 ,NO
20524433002,PRIVADA,1,0,1,8,13.48%, 1 ,NO
20506760721,PRIVADA,1,0,1,137,4.68%, 1 ,NO
20418767279,PRIVADA,1,0,1,20,17.31%, 1 ,NO
20431217822,PRIVADA,1,0,1,6,90.01%, 1 ,NO
20553735743,PRIVADA,1,0,1,10,8.15%, 1 ,NO
20521213371,PRIVADA,1,0,1,15,17.17%, 1 ,NO
20566122384,PRIVADA,1,0,1,7,17.31%, 1 ,NO
20543426670,PRIVADA,1,0,1,0,65.32%, 1 ,NO
20566360218,PRIVADA,1,0,1,19,7.77%, 1 ,NO
20332839200,PRIVADA,1,0,1,195,16.26%, 1 ,NO
20503610711,PRIVADA,1,0,2,131,59.23%, 1 ,NO
20552332092,PRIVADA,1,0,1,16,33.39%, 1 ,NO
20600869940,PRIVADA,1,0,1,131,56.00%, 1 ,NO
20516259516,PRIVADA,1,0,2,104,35.48%, 1 ,NO
20600307623,PRIVADA,1,0,1,10,37.24%, 1 ,NO
20522121208,PRIVADA,1,0,1,33,38.05%, 1 ,NO
20601041619,PRIVADA,1,0,1,9,55.96%, 1 ,NO
20421780472,PRIVADA,1,0,1,72,82.19%, 1 ,NO
20484479616,PRIVADA,1,0,1,161,35.48%, 1 ,NO
20507334751,PRIVADA,1,0,1,1,156.45%, 1 ,NO
20600235738,PRIVADA,1,0,1,1327,98.58%, 1 ,NO
20167921109,PRIVADA,1,0,1,66,16.26%, 1 ,NO
20515880454,PRIVADA,1,0,1,26,17.17%, 1 ,NO
20601614066,PRIVADA,1,0,1,0,32.45%, 1 ,NO
20555016451,PRIVADA,1,0,1,11,19.63%, 1 ,NO
20549575308,PRIVADA,1,0,1,77,60.44%, 1 ,NO
20552643098,PRIVADA,1,0,1,205,65.32%, 1 ,NO
20547234236,PRIVADA,1,0,1,141,110.85%, 1 ,NO
20556665126,PRIVADA,1,0,1,18,16.26%, 1 ,NO
20100170095,PRIVADA,1,0,1,368,7.77%, 1 ,NO
20143703313,PRIVADA,1,0,1,90,49.43%, 1 ,NO
20522172023,PRIVADA,1,0,1,218,50.60%, 1 ,NO
20510132557,PRIVADA,1,0,1,15,10.18%, 1 ,NO
20520687620,PRIVADA,1,0,1,424,47.47%, 1 ,NO
20538993400,PRIVADA,1,0,1,55,24.81%, 1 ,NO
20521817047,PRIVADA,1,0,1,32,60.92%, 1 ,NO
20510715650,PRIVADA,1,0,1,249,50.41%, 1 ,NO
20600679164,PRIVADA,1,0,1,97,10.18%, 1 ,NO
20601596793,PRIVADA,1,0,1,0,43.69%, 1 ,NO
20381654614,PRIVADA,1,0,1,19,-3.60%, 1 ,NO
20601386659,PRIVADA,1,0,1,391,24.81%, 1 ,NO
20548123888,PRIVADA,1,0,1,27,93.68%, 1 ,NO
20506322708,PRIVADA,1,0,1,105,69.70%, 1 ,NO
20509748633,PRIVADA,1,0,1,10,103.95%, 1 ,NO
20515190199,PRIVADA,1,0,1,5,59.03%, 1 ,NO
20553326819,PRIVADA,1,0,1,105,54.70%, 1 ,NO
20601930103,PRIVADA,1,0,1,0,92.74%, 1 ,NO
20511005061,PRIVADA,1,0,1,401,15.53%, 1 ,NO
20306921526,PRIVADA,1,0,1,71,47.47%, 1 ,NO
20555589574,PRIVADA,1,0,1,185,24.81%, 1 ,NO
20562740814,PRIVADA,1,0,1,805,15.53%, 1 ,NO
20552836481,PRIVADA,1,0,1,597,43.69%, 1 ,NO
20529965380,PRIVADA,1,0,1,15,9.53%, 1 ,NO
20514067377,PRIVADA,1,0,1,86,24.81%, 1 ,NO
20111284084,PRIVADA,1,0,1,233,59.03%, 1 ,NO
20229389913,PRIVADA,1,0,1,28,54.70%, 1 ,NO
20114701221,PRIVADA,1,0,2,15,10.18%, 1 ,NO
20550088330,PRIVADA,1,Consumer,1,11,15.19%, 2 ,NO
20530074227,PRIVADA,1,0,1,13,80.14%, 1 ,NO
20601196582,PRIVADA,1,0,1,7,29.41%, 1 ,NO
20537671506,PRIVADA,1,0,1,14,59.46%, 1 ,NO
20600881028,PRIVADA,1,0,1,0,72.18%, 1 ,NO
20529104988,PRIVADA,1,0,1,82,73.38%, 1 ,NO
20512512021,PRIVADA,1,0,1,13,42.05%, 1 ,NO
20556687529,PRIVADA,1,0,1,46,60.39%, 1 ,NO
20556442259,PRIVADA,1,0,1,123,41.91%, 1 ,NO
20601569664,PRIVADA,1,0,1,0,46.12%, 1 ,NO
20488011538,PRIVADA,1,0,1,157,59.46%, 1 ,NO
20543034917,PRIVADA,1,0,1,19,24.91%, 1 ,NO
20556806986,PRIVADA,1,0,1,509,41.91%, 1 ,NO
20555542187,PRIVADA,1,0,1,42,92.29%, 1 ,NO
20600655818,PRIVADA,1,0,1,106,50.60%, 1 ,NO
20538792684,PRIVADA,1,0,2,235,91.26%, 1 ,NO
20600829204,PRIVADA,1,0,1,0,56.11%, 1 ,NO
20559943313,PRIVADA,1,0,1,33,9.53%, 1 ,NO
20517274527,PRIVADA,1,0,1,323,9.53%, 1 ,NO
20548788774,PRIVADA,1,0,1,566,51.83%, 1 ,NO
20564347982,PRIVADA,1,0,1,19,24.91%, 1 ,NO
20528443045,PRIVADA,1,0,1,32,50.41%, 1 ,NO
20345150341,PRIVADA,1,0,1,256,24.91%, 1 ,NO
20555768584,PRIVADA,1,0,1,2,78.84%, 1 ,NO
20492565319,PRIVADA,1,0,1,34,9.53%, 1 ,NO
20515552872,PRIVADA,1,0,1,496,105.21%, 1 ,NO
20525757961,PRIVADA,1,0,1,12,43.69%, 1 ,NO
20507058117,PRIVADA,1,0,1,10,41.91%, 1 ,NO
20600118197,PRIVADA,1,0,1,129,79.45%, 1 ,NO
20601403511,PRIVADA,1,0,1,267,43.69%, 1 ,NO
20510942559,PRIVADA,1,0,1,63,-5.75%, 1 ,NO
20555113499,PRIVADA,1,0,1,6,26.00%, 1 ,SI
20537390248,PRIVADA,1,0,1,12,33.08%, 1 ,NO
20545376033,PRIVADA,1,0,1,18,-5.83%, 1 ,NO
20493681274,PRIVADA,1,0,1,16,22.86%, 1 ,NO
20601055415,PRIVADA,1,0,1,32,52.73%, 1 ,NO
20505152141,PRIVADA,1,0,1,29,42.92%, 1 ,NO
20566558247,PRIVADA,1,0,1,503,-5.75%, 1 ,SI
20538133133,PRIVADA,1,0,1,7,34.86%, 1 ,NO
20447781655,PRIVADA,1,0,1,86,34.86%, 1 ,NO
20439600242,PRIVADA,1,0,1,94,9.53%, 1 ,NO
20513751738,PRIVADA,1,0,1,0,59.26%, 1 ,NO
20600060849,PRIVADA,1,0,1,112,9.53%, 1 ,NO
20551566979,PRIVADA,1,0,1,18,28.41%, 1 ,NO
20523386469,PRIVADA,1,0,1,8,29.15%, 1 ,NO
20601102758,PRIVADA,1,0,1,0,35.37%, 1 ,NO
20601682801,PRIVADA,1,0,1,0,33.09%, 1 ,NO
20536505971,PRIVADA,1,0,1,90,-11.90%, 1 ,NO
20600824351,PRIVADA,1,0,1,7,-5.83%, 1 ,NO
20118201401,PRIVADA,1,0,1,76,7.71%, 1 ,NO
20423772442,PRIVADA,1,0,1,133,24.94%, 1 ,NO
20463722472,PRIVADA,1,0,1,50,94.56%, 1 ,NO
20563405563,PRIVADA,1,0,1,161,70.44%, 1 ,NO
20445768139,PRIVADA,1,0,1,101,27.16%, 1 ,NO
20481577005,PRIVADA,1,0,1,63,27.16%, 1 ,NO
20422115081,PRIVADA,1,0,1,55,43.71%, 1 ,NO
20545364299,PRIVADA,1,0,1,3,26.87%, 1 ,NO
20534122897,PRIVADA,1,0,1,28,30.11%, 1 ,NO
20522761525,PRIVADA,1,0,1,19,28.41%, 1 ,NO
20601776023,PRIVADA,1,0,1,0,42.89%, 1 ,NO
20557192256,PRIVADA,1,0,1,101,61.87%, 1 ,NO
20520967151,PRIVADA,1,0,1,47,22.86%, 1 ,SI
20415721677,PRIVADA,1,0,1,13,82.38%, 1 ,NO
20563407426,PRIVADA,1,0,1,9,24.94%, 1 ,NO
20600064801,PRIVADA,1,0,1,900,39.14%, 1 ,NO
20600895291,PRIVADA,1,0,1,65,24.94%, 1 ,NO
20538282996,PRIVADA,1,0,1,11,26.65%, 1 ,NO
20601594464,PRIVADA,1,0,1,0,65.85%, 1 ,NO
20307704049,PRIVADA,1,0,1,43,26.00%, 1 ,NO
20538871801,PRIVADA,1,0,1,0,2.81%, 1 ,NO
20479675971,PRIVADA,1,0,1,105,33.95%, 1 ,NO
20490768948,PRIVADA,1,0,1,10,30.92%, 1 ,NO
20600777719,PRIVADA,1,0,1,0,25.89%, 1 ,NO
20272612561,PRIVADA,1,0,1,18,29.15%, 1 ,NO
20508195584,PRIVADA,1,0,1,17,52.59%, 1 ,NO
20572101500,PRIVADA,1,0,1,6,33.24%, 1 ,NO
20493654463,PRIVADA,1,0,1,96,24.94%, 1 ,NO
20291772286,PRIVADA,1,0,1,139,24.94%, 1 ,NO
20451770501,PRIVADA,1,0,1,7,34.86%, 1 ,NO
20552543549,PRIVADA,1,0,1,93,24.94%, 1 ,NO
20110651121,PRIVADA,1,0,1,21,52.50%, 1 ,NO
20551710689,PRIVADA,1,0,1,10,27.36%, 1 ,NO
20480666403,PRIVADA,1,0,1,20,24.94%, 1 ,NO
20434448086,PRIVADA,1,0,1,49,29.15%, 1 ,NO
20545868505,PRIVADA,1,0,1,162,7.71%, 1 ,NO
20502459261,PRIVADA,1,0,1,88,48.05%, 1 ,NO
20394090469,PRIVADA,1,0,1,105,26.00%, 1 ,NO
20184784476,PRIVADA,1,0,1,19,27.16%, 1 ,NO
20501645517,PRIVADA,1,0,1,18,21.13%, 1 ,NO
10402411771,PRIVADA,1,0,1,20,25.30%, 1 ,NO
20601584248,PRIVADA,1,0,1,0,27.11%, 1 ,NO
20557961659,PRIVADA,1,0,1,19,29.84%, 1 ,NO
20100251923,PRIVADA,1,0,1,26,27.11%, 1 ,NO
20297154673,PRIVADA,1,0,1,194,21.55%, 1 ,NO
20507324364,PRIVADA,1,0,1,45,18.43%, 1 ,NO
20506634858,PRIVADA,1,0,1,33,28.38%, 1 ,NO
20539718810,PRIVADA,1,0,1,65,22.06%, 1 ,NO
20547206020,PRIVADA,1,0,1,38,46.45%, 1 ,NO
20549098372,PRIVADA,1,0,1,14,-9.22%, 1 ,NO
20512554530,PRIVADA,1,0,1,267,54.00%, 1 ,NO
20552297165,PRIVADA,1,0,1,12,21.18%, 1 ,NO
20563414392,PRIVADA,1,0,1,10,25.97%, 1 ,NO
20137913179,PRIVADA,1,0,1,19,29.65%, 1 ,NO
20513583681,PRIVADA,1,0,1,5,28.79%, 1 ,SI
20462544902,PRIVADA,1,0,1,6,22.16%, 1 ,NO
20542232006,PRIVADA,1,0,1,503,62.21%, 1 ,NO
20548362360,PRIVADA,1,0,1,42,42.58%, 1 ,NO
20453967469,PRIVADA,1,0,1,36,21.55%, 1 ,NO
20545695210,PRIVADA,1,0,1,18,26.98%, 1 ,NO
20510865627,PRIVADA,1,Consumer,1,883,-2.38%, 2 ,NO
20517233413,PRIVADA,1,0,1,21,22.21%, 1 ,NO
20498279971,PRIVADA,1,0,1,39,-9.22%, 1 ,NO
20553045721,PRIVADA,1,0,1,13,-28.20%, 1 ,NO
20548354341,PRIVADA,1,0,1,4,23.23%, 1 ,NO
20524291968,PRIVADA,1,0,1,29,25.30%, 1 ,NO
20513567139,PRIVADA,1,0,1,52,26.98%, 1 ,NO
20551852807,PRIVADA,1,0,1,1220,47.26%, 1 ,NO
20482172904,PRIVADA,1,0,1,19,43.34%, 1 ,NO
20136961528,PRIVADA,1,0,1,18,22.21%, 1 ,NO
20566119324,PRIVADA,1,0,1,34,48.54%, 1 ,NO
20555367598,PRIVADA,1,0,1,14,26.98%, 1 ,NO
20563143429,PRIVADA,1,0,1,0,18.43%, 1 ,NO
20550253047,PRIVADA,1,0,1,124,22.16%, 1 ,NO
20481188955,PRIVADA,1,0,1,129,58.76%, 1 ,NO
20565317939,PRIVADA,1,0,1,10,43.34%, 1 ,NO
20554653988,PRIVADA,1,0,1,419,48.91%, 1 ,NO
20482137319,PRIVADA,1,0,1,15,25.97%, 1 ,NO
20459821652,PRIVADA,1,0,1,48,46.45%, 1 ,NO
20482596933,PRIVADA,1,0,1,15,68.32%, 1 ,NO
20553292906,PRIVADA,1,0,1,78,22.16%, 1 ,NO
20600266323,PRIVADA,1,0,1,15,26.98%, 1 ,NO
20454948450,PRIVADA,1,0,1,90,25.30%, 1 ,NO
20514178951,PRIVADA,1,0,1,171,-4.02%, 1 ,NO
20562978471,PRIVADA,1,0,1,88,25.30%, 1 ,NO
20522951651,PRIVADA,1,0,1,38,18.43%, 1 ,NO
20522024342,PRIVADA,1,0,1,220,26.98%, 1 ,NO
20448593780,PRIVADA,1,0,1,4,23.23%, 1 ,NO
20557068245,PRIVADA,1,0,1,9,21.13%, 1 ,NO
20496166273,PRIVADA,1,0,1,6,43.72%, 1 ,NO
20517966089,PRIVADA,1,0,1,40,22.06%, 1 ,NO
20600536983,PRIVADA,1,0,1,15,47.88%, 1 ,NO
20478110589,PRIVADA,1,0,1,97,22.21%, 1 ,NO
20600667611,PRIVADA,1,0,1,9,67.61%, 1 ,NO
20516072955,PRIVADA,1,0,1,26,37.46%, 1 ,NO
20554329706,PRIVADA,1,0,1,208,17.14%, 1 ,NO
20533950150,PRIVADA,1,0,1,10,22.06%, 1 ,NO
20459189042,PRIVADA,1,0,1,35,18.31%, 1 ,NO
20492402797,PRIVADA,1,0,1,28,15.30%, 1 ,NO
20348687191,PRIVADA,1,0,1,138,15.77%, 1 ,NO
20422143701,PRIVADA,1,0,1,9,39.72%, 1 ,NO
20515327321,PRIVADA,1,0,1,6,16.27%, 1 ,NO
20451375548,PRIVADA,1,0,1,11,17.63%, 1 ,NO
20539186389,PRIVADA,1,0,1,0,42.10%, 1 ,NO
20541259768,PRIVADA,1,0,1,36,19.41%, 1 ,NO
20518674081,PRIVADA,1,0,1,10,41.16%, 1 ,NO
20481349126,PRIVADA,1,0,1,53,31.30%, 1 ,NO
20536982559,PRIVADA,1,0,1,44,19.41%, 1 ,NO
20520774352,PRIVADA,1,0,1,11,25.75%, 1 ,NO
20564022765,PRIVADA,1,0,1,934,6.97%, 1 ,NO
20527848246,PRIVADA,1,0,1,140,49.08%, 1 ,NO
20508196475,PRIVADA,1,0,1,30,42.65%, 1 ,NO
